source_file	tokens	prep_errors	tok_errors	warnings	skipped	prep_error_detail	tok_error_detail
tlg0007.tlg021.perseus-grc2.xml	9411	0	0	0			
tlg0007.tlg022.perseus-eng2.xml	12329	0	0	0			
tlg0007.tlg022.perseus-grc2.xml	8424	0	0	0			
tlg0007.tlg023.perseus-eng2.xml	1137	0	0	0			
tlg0007.tlg023.perseus-grc2.xml	804	0	0	0			
tlg0007.tlg024.perseus-eng2.xml	12108	0	0	0			
tlg0007.tlg024.perseus-grc2.xml	8148	0	0	0			
tlg0007.tlg025.perseus-eng2.xml	11889	0	0	0			
tlg0007.tlg025.perseus-grc2.xml	8067	0	0	0			
tlg0007.tlg026.perseus-eng2.xml	2164	0	0	0			
tlg0007.tlg026.perseus-grc2.xml	1464	0	0	0			
tlg0007.tlg027.perseus-eng2.xml	8670	0	0	0			
tlg0007.tlg027.perseus-grc2.xml	5687	0	0	0			
tlg0007.tlg028.perseus-eng2.xml	9097	0	0	0			
tlg0007.tlg028.perseus-grc2.xml	5821	0	0	0			
tlg0007.tlg029.perseus-eng2.xml	912	0	0	0			
tlg0007.tlg029.perseus-grc2.xml	550	0	0	0			
tlg0007.tlg030.perseus-eng2.xml	16600	0	0	0			
tlg0007.tlg030.perseus-grc2.xml	10873	0	0	0			
tlg0007.tlg031.perseus-eng2.xml	19615	0	0	0			
tlg0007.tlg031.perseus-grc2.xml	12788	0	0	0			
tlg0007.tlg032.perseus-eng2.xml	12020	0	0	0			
tlg0007.tlg032.perseus-grc2.xml	8135	0	0	0			
tlg0007.tlg033.perseus-eng2.xml	16979	0	0	0			
tlg0007.tlg033.perseus-grc2.xml	11492	0	0	0			
tlg0007.tlg034.perseus-eng2.xml	1855	0	0	0			
tlg0007.tlg034.perseus-grc2.xml	1237	0	0	0			
tlg0007.tlg035.perseus-eng2.xml	8465	0	0	0			
tlg0007.tlg035.perseus-grc2.xml	5853	0	0	0			
tlg0007.tlg036.perseus-eng2.xml	20076	0	0	0			
tlg0007.tlg036.perseus-grc2.xml	13328	0	0	0			
tlg0007.tlg037.perseus-eng2.xml	1383	0	0	0			
tlg0007.tlg037.perseus-grc2.xml	988	0	0	0			
tlg0007.tlg038.perseus-eng2.xml	14165	0	0	0			
tlg0007.tlg038.perseus-grc2.xml	9074	0	0	0			
tlg0007.tlg039.perseus-eng2.xml	15566	0	0	0			
tlg0007.tlg039.perseus-grc2.xml	10215	0	0	0			
tlg0007.tlg040.perseus-eng2.xml	1874	0	0	0			
tlg0007.tlg040.perseus-grc2.xml	1210	0	0	0			
tlg0007.tlg041.perseus-eng2.xml	8301	0	0	0			
tlg0007.tlg041.perseus-grc2.xml	5510	0	0	0			
tlg0007.tlg042.perseus-eng2.xml	10496	0	0	0			
tlg0007.tlg042.perseus-grc2.xml	6650	0	0	0			
tlg0007.tlg043.perseus-eng2.xml	627	0	0	0			
tlg0007.tlg043.perseus-grc2.xml	401	0	0	0			
tlg0007.tlg044.perseus-eng2.xml	15925	0	0	0			
tlg0007.tlg044.perseus-grc2.xml	10721	0	0	0			
tlg0007.tlg045.perseus-eng2.xml	30611	0	0	0			
tlg0007.tlg045.perseus-grc2.xml	20100	0	0	0			
tlg0007.tlg046.perseus-eng2.xml	1779	0	0	0			
tlg0007.tlg046.perseus-grc2.xml	1083	0	0	0			
tlg0007.tlg047.perseus-eng2.xml	30351	0	0	0			
tlg0007.tlg047.perseus-grc2.xml	19878	0	0	0			
tlg0007.tlg048.perseus-eng2.xml	23814	0	0	0			
tlg0007.tlg048.perseus-grc2.xml	16010	0	0	0			
tlg0007.tlg049.perseus-eng2.xml	12411	0	0	0			
tlg0007.tlg049.perseus-grc2.xml	8160	0	0	0			
tlg0007.tlg050.perseus-eng2.xml	25459	0	0	0			
tlg0007.tlg050.perseus-grc2.xml	16627	0	0	0			
tlg0007.tlg051.perseus-eng1.xml	20085	0	0	0			
tlg0007.tlg051.perseus-grc1.xml	13416	0	0	0			
tlg0007.tlg052.perseus-eng1.xml	14096	0	0	0			
tlg0007.tlg052.perseus-grc1.xml	9180	0	0	0			
tlg0007.tlg053.perseus-eng2.xml	1579	0	0	0			
tlg0007.tlg053.perseus-grc2.xml	980	0	0	0			
tlg0007.tlg054.perseus-eng2.xml	10313	0	0	0			
tlg0007.tlg054.perseus-grc2.xml	6821	0	0	0			
tlg0007.tlg055.perseus-eng2.xml	17602	0	0	0			
tlg0007.tlg055.perseus-grc2.xml	11957	0	0	0			
tlg0007.tlg056.perseus-eng2.xml	1479	0	0	0			
tlg0007.tlg056.perseus-grc2.xml	980	0	0	0			
tlg0007.tlg057.perseus-eng2.xml	18614	0	0	0			
tlg0007.tlg057.perseus-grc2.xml	12291	0	0	0			
tlg0007.tlg058.perseus-eng2.xml	28105	0	0	0			
tlg0007.tlg058.perseus-grc2.xml	18469	0	0	0			
tlg0007.tlg059.perseus-eng2.xml	1279	0	0	0			
