source_file	tokens	prep_errors	tok_errors	warnings	skipped	prep_error_detail	tok_error_detail
phi0836.phi002.perseus-lat5.xml	104163	0	0	0			
phi0836.phi002.perseus-lat6.xml	105647	0	0	0			
phi0845.phi002.perseus-eng1.xml	0	0	0	0			
phi0845.phi002.perseus-lat3.xml	79001	0	0	0			
phi0860.phi001.perseus-lat2.xml	74153	0	0	0			
phi0893.phi001.perseus-eng2.xml	18881	0	0	0			
phi0893.phi001.perseus-lat2.xml	13291	0	0	0			
phi0893.phi002.perseus-lat2.xml	309	0	0	0			
phi0893.phi003.perseus-lat2.xml	3003	0	0	0			
phi0893.phi004.perseus-eng2.xml	26357	0	0	0			
phi0893.phi004.perseus-lat2.xml	14361	0	0	0			
phi0893.phi005.perseus-lat2.xml	9900	0	0	0			
phi0893.phi006.perseus-eng2.xml	5679	0	0	0			
phi0893.phi006.perseus-lat2.xml	3090	0	0	0			
phi0914.phi001.perseus-eng3.xml	275863	0	0	0			
phi0914.phi001.perseus-lat2.xml	517605	0	0	0			
phi0914.phi0011.perseus-eng1.xml	30671	0	0	0			
phi0914.phi0011.perseus-eng2.xml	30462	0	0	0			
phi0914.phi0011.perseus-lat2.xml	17491	0	0	0			
phi0914.phi0011.perseus-lat3.xml	17403	0	0	0			
phi0914.phi00110.perseus-eng1.xml	26077	0	0	0			
phi0914.phi00110.perseus-eng2.xml	27199	0	0	0			
phi0914.phi00110.perseus-lat2.xml	15094	0	0	0			
phi0914.phi00110.perseus-lat3.xml	15144	0	0	0			
phi0914.phi00111s.perseus-eng1.xml	303	0	0	0			
phi0914.phi00111s.perseus-lat2.xml	201	0	0	0			
phi0914.phi00112s.perseus-eng1.xml	135	0	0	0			
phi0914.phi00112s.perseus-lat2.xml	100	0	0	0			
phi0914.phi00113s.perseus-eng1.xml	263	0	0	0			
phi0914.phi00113s.perseus-lat2.xml	173	0	0	0			
phi0914.phi00114s.perseus-eng1.xml	181	0	0	0			
phi0914.phi00114s.perseus-lat2.xml	122	0	0	0			
phi0914.phi00115s.perseus-eng1.xml	109	0	0	0			
phi0914.phi00115s.perseus-lat2.xml	68	0	0	0			
phi0914.phi00116s.perseus-eng1.xml	123	0	0	0			
phi0914.phi00116s.perseus-lat2.xml	83	0	0	0			
phi0914.phi00117s.perseus-eng1.xml	183	0	0	0			
phi0914.phi00117s.perseus-lat2.xml	123	0	0	0			
phi0914.phi00118s.perseus-eng1.xml	245	0	0	0			
phi0914.phi00118s.perseus-lat2.xml	169	0	0	0			
phi0914.phi00119s.perseus-eng1.xml	300	0	0	0			
phi0914.phi00119s.perseus-lat2.xml	203	0	0	0			
phi0914.phi0012.perseus-eng1.xml	31915	0	0	0			
phi0914.phi0012.perseus-eng2.xml	31531	0	0	0			
phi0914.phi0012.perseus-lat2.xml	17816	0	0	0			
phi0914.phi0012.perseus-lat3.xml	17797	0	0	0			
phi0914.phi00120s.perseus-eng1.xml	257	0	0	0			
phi0914.phi00120s.perseus-lat2.xml	169	0	0	0			
phi0914.phi00121.perseus-eng1.xml	26746	0	0	0			
phi0914.phi00121.perseus-eng2.xml	26660	0	0	0			
phi0914.phi00121.perseus-eng3.xml	26943	0	0	0			
phi0914.phi00121.perseus-lat1.xml	15538	0	0	0			
phi0914.phi00121.perseus-lat2.xml	15512	0	0	0			
phi0914.phi00122.perseus-eng1.xml	29113	0	0	0			
phi0914.phi00122.perseus-eng2.xml	29097	0	0	0			
phi0914.phi00122.perseus-eng3.xml	29596	0	0	0			
phi0914.phi00122.perseus-lat1.xml	17156	0	0	0			
phi0914.phi00122.perseus-lat2.xml	17142	0	0	0			
phi0914.phi00123.perseus-eng1.xml	24172	0	0	0			
phi0914.phi00123.perseus-eng2.xml	25094	0	0	0			
phi0914.phi00123.perseus-eng3.xml	24964	0	0	0			
phi0914.phi00123.perseus-lat1.xml	14659	0	0	0			
phi0914.phi00123.perseus-lat3.xml	14688	0	0	0			
phi0914.phi00124.perseus-eng1.xml	22938	0	0	0			
phi0914.phi00124.perseus-eng2.xml	24932	0	0	0			
phi0914.phi00124.perseus-eng3.xml	24218	0	0	0			
phi0914.phi00124.perseus-lat1.xml	14102	0	0	0			
phi0914.phi00124.perseus-lat3.xml	14164	0	0	0			
phi0914.phi00125.perseus-eng1.xml	23704	0	0	0			
phi0914.phi00125.perseus-eng2.xml	25524	0	0	0			
phi0914.phi00125.perseus-eng3.xml	24548	0	0	0			
phi0914.phi00125.perseus-lat1.xml	14459	0	0	0			
phi0914.phi00125.perseus-lat3.xml	14508	0	0	0			
phi0914.phi00126.perseus-eng1.xml	28347	0	0	0			
phi0914.phi00126.perseus-eng2.xml	29587	0	0	0			
phi0914.phi00126.perseus-eng3.xml	28955	0	0	0			
phi0914.phi00126.perseus-lat2.xml	16885	0	0	0			
phi0914.phi00126.perseus-lat3.xml	16835	0	0	0			
phi0914.phi00127.perseus-eng1.xml	28983	0	0	0			
phi0914.phi00127.perseus-eng2.xml	30049	0	0	0			
phi0914.phi00127.perseus-eng3.xml	28737	0	0	0			
phi0914.phi00127.perseus-lat2.xml	17331	0	0	0			
phi0914.phi00127.perseus-lat3.xml	17287	0	0	0			
phi0914.phi00128.perseus-eng1.xml	27338	0	0	0			
phi0914.phi00128.perseus-eng2.xml	28936	0	0	0			
phi0914.phi00128.perseus-eng3.xml	27493	0	0	0			
phi0914.phi00128.perseus-lat2.xml	16635	0	0	0			
phi0914.phi00128.perseus-lat3.xml	16709	0	0	0			
phi0914.phi00129.perseus-eng1.xml	20414	0	0	0			
phi0914.phi00129.perseus-eng2.xml	21532	0	0	0			
phi0914.phi00129.perseus-eng3.xml	20072	0	0	0			
phi0914.phi00129.perseus-lat2.xml	12230	0	0	0			
phi0914.phi00129.perseus-lat3.xml	12286	0	0	0			
phi0914.phi0013.perseus-eng1.xml	35630	0	0	0			
phi0914.phi0013.perseus-eng2.xml	35896	0	0	0			
phi0914.phi0013.perseus-lat2.xml	20166	0	0	0			
phi0914.phi0013.perseus-lat3.xml	20256	0	0	0			
phi0914.phi00130.perseus-eng1.xml	22678	0	0	0			
